5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
60.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': -0.04910714, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.70535713, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 6, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 7, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
65.0, {'nt1': -0.004464286, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.02232143, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.017857144, 'nt3': -0.90625, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 7, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 11, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
70.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.04464286, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.04017857, 'nt3': -1.03125, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 7, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 11, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
75.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.0625, 'nt3': -1.2991072, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 8, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 12, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
80.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.02232143, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.084821425, 'nt3': -1.5758928, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.013392857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 13, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
85.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': -0.02232143, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.013392857, 'nt3': -1.7857143, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.071428575, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 14, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
90.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': -0.06696428, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.03125, 'nt3': -1.7767857, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.008928572, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 3, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 11, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
95.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': -0.026785715, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.004464286, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -1.9107143, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
100.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': -0.04910714, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.03125, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -0.004464286, 'nt3': -2.1205356, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 1, 'nt16': 0, 'nt2': 1, 'nt3': 10, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
105.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': -0.07589286, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.07589286, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.026785715, 'nt3': -2.3125, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 2, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
110.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.12053572, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.04910714, 'nt3': -2.5267856, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.035714287, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 10, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
115.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': -0.004464286, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.16517857, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -0.084821425, 'nt3': -2.767857, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.125, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 1, 'nt16': 0, 'nt2': 2, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 5, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 1, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 1, 'nt16': 0, 'nt2': 3, 'nt3': 11, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 5, 'nt8': 0, 'nt9': 0}, 
120.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.09821428, 'nt15': -0.026785715, 'nt16': 0.0, 'nt2': -0.125, 'nt3': -3.0357144, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.13392857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 1, 'nt16': 0, 'nt2': 2, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 2, 'nt15': 1, 'nt16': 0, 'nt2': 2, 'nt3': 12, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
125.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.026785715, 'nt15': -0.04910714, 'nt16': 0.0, 'nt2': -0.16964285, 'nt3': -3.3080356, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.09375, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 1, 'nt16': 0, 'nt2': 2, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 1, 'nt16': 0, 'nt2': 2, 'nt3': 13, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
130.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.04910714, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.22321428, 'nt3': -3.5982144, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.14285715, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 3, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 3, 'nt3': 13, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
135.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.071428575, 'nt15': -0.004464286, 'nt16': 0.0, 'nt2': -0.29017857, 'nt3': -3.90625, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.09821428, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 1, 'nt16': 0, 'nt2': 3, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 1, 'nt16': 0, 'nt2': 3, 'nt3': 14, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
140.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.09375, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.35714287, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.17410715, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 3, 'nt3': 9, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 4, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 3, 'nt3': 14, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
