5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
60.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.026785715, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.071428575, 'nt3': -0.035714287, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.071428575, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 2, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 2, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
65.0, {'nt1': -0.017857144, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.13392857, 'nt3': -0.102678575, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 3, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 3, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
70.0, {'nt1': -0.04017857, 'nt10': -0.008928572, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.02232143, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.04464286, 'nt3': -0.13392857, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.04017857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
75.0, {'nt1': -0.07589286, 'nt10': -0.03125, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': -0.04464286, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.08928572, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.013392857, 'nt7': -0.04910714, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 2, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 2, 'nt8': 0, 'nt9': 0}, {'nt1': 2, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
80.0, {'nt1': 0.0, 'nt10': -0.05357143, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.004464286, 'nt3': -0.16964285, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.035714287, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
85.0, {'nt1': 0.0, 'nt10': -0.08928572, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.14285715, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.058035713, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 2, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 2, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
90.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.11160714, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.017857144, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 2, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
95.0, {'nt1': 0.0, 'nt10': -0.004464286, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.03125, 'nt3': -0.04464286, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.04910714, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 1, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 2, 'nt8': 0, 'nt9': 0}, 
100.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.004464286, 'nt3': -0.12946428, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.13392857, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 4, 'nt8': 0, 'nt9': 0}, 
105.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.013392857, 'nt3': -0.19196428, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.017857144, 'nt7': -0.09375, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 5, 'nt4': 0, 'nt5': 0, 'nt6': 2, 'nt7': 3, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 2, 'nt3': 6, 'nt4': 0, 'nt5': 0, 'nt6': 2, 'nt7': 3, 'nt8': 0, 'nt9': 0}, 
110.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': -0.03125, 'nt3': -0.16964285, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -0.026785715, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 1, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 1, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
115.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.20982143, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
120.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': -0.02232143, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.116071425, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 1, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
125.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': 0.0, 'nt15': -0.03125, 'nt16': 0.0, 'nt2': -0.004464286, 'nt3': -0.21875, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 2, 'nt16': 0, 'nt2': 1, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 2, 'nt16': 0, 'nt2': 1, 'nt3': 5, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
130.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.026785715, 'nt14': -0.008928572, 'nt15': -0.09821428, 'nt16': 0.0, 'nt2': -0.017857144, 'nt3': -0.23214285, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 4, 'nt16': 0, 'nt2': 1, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 4, 'nt16': 0, 'nt2': 1, 'nt3': 6, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
135.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.04910714, 'nt14': -0.03125, 'nt15': -0.1875, 'nt16': 0.0, 'nt2': 0.0, 'nt3': -0.22767857, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': -0.017857144, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 4, 'nt16': 0, 'nt2': 0, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 4, 'nt16': 0, 'nt2': 0, 'nt3': 5, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 1, 'nt8': 0, 'nt9': 0}, 
140.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.071428575, 'nt14': -0.05357143, 'nt15': -0.19196428, 'nt16': 0.0, 'nt2': -0.013392857, 'nt3': -0.16964285, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 3, 'nt16': 0, 'nt2': 1, 'nt3': 3, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 1, 'nt15': 3, 'nt16': 0, 'nt2': 1, 'nt3': 4, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
